patRIL	chamber	Pre	Learning	Memory	file
12102	15	-0.1933	0.7739	0.4400	5.hbx
12102	0	0.4000	0.9694	-0.7022	6.hbx
12102	2	0.4533	0.9528	1.000	6.hbx
12102	4	-1.000	0.8156	0.3533	6.hbx
12102	5	1.000	0.8039	-0.1522	6.hbx
12102	6	1.000	0.9100	-0.5022	6.hbx
12102	8	-0.6200	0.8344	-0.5044	6.hbx
12102	9	-0.7733	0.9044	-0.08889	6.hbx
12102	10	0.8333	0.8672	0.2833	6.hbx
12102	12	-0.5800	0.9411	-0.05889	6.hbx
12102	13	0.7133	0.3172	0.6733	6.hbx
12102	14	1.000	0.9956	0.4856	6.hbx
12102	15	-0.3133	0.8150	0.5222	6.hbx
12101	0	1.000	0.9961	0.9978	1.hbx
12101	2	0.04000	0.8228	1.000	1.hbx
12101	5	0.2333	0.7739	1.000	1.hbx
12101	6	-0.1533	0.7850	0.8489	1.hbx
12101	8	0.08000	0.7811	1.000	1.hbx
12101	9	0.1067	0.8389	1.000	1.hbx
12101	10	0.2333	0.7567	0.4089	1.hbx
12101	11	0.06000	0.9111	1.000	1.hbx
12101	12	0.1600	0.7761	1.000	1.hbx
12101	14	-0.2600	0.8006	0.1056	1.hbx
12101	15	-0.1533	0.5722	1.000	1.hbx
12101	2	-0.02000	0.9317	1.000	2.hbx
12101	4	-0.1267	0.9344	1.000	2.hbx
12101	5	0.1267	0.8517	-0.04667	2.hbx
12101	6	0.3600	0.7933	1.000	2.hbx
12101	8	0.9133	0.9306	1.000	2.hbx
12101	9	0.6200	0.8217	1.000	2.hbx
12101	10	0.3000	0.8094	1.000	2.hbx
12101	11	0.4133	0.7011	1.000	2.hbx
12101	12	-0.03333	0.8028	0.1778	2.hbx
12101	14	-0.02000	0.6994	1.000	2.hbx
12101	15	-0.5400	0.2522	1.000	2.hbx
12101	2	0.1867	0.9517	1.000	3.hbx
12101	4	-0.2267	0.8239	-0.2911	3.hbx
12101	5	0.2400	0.8417	0.8022	3.hbx
12101	6	-0.07333	0.8267	1.000	3.hbx
12101	8	-0.2200	0.9172	1.000	3.hbx
12101	9	0.04000	0.8794	1.000	3.hbx
12101	10	-0.1133	0.8556	1.000	3.hbx
12101	11	0.03333	0.7861	1.000	3.hbx
12101	12	0.03333	0.8139	1.000	3.hbx
12101	14	0.1000	0.8094	1.000	3.hbx
12101	15	-0.2600	0.8511	1.000	3.hbx
12101	2	0.1333	0.7689	1.000	4.hbx
12101	4	0.006667	0.8989	-0.01333	4.hbx
12101	5	0.2333	0.8233	0.1967	4.hbx
12101	6	0.1600	0.9189	1.000	4.hbx
12101	8	-0.006667	0.7650	0.03667	4.hbx
12101	9	0.8400	0.8139	0.3700	4.hbx
12101	10	0.7267	0.7494	0.4033	4.hbx
12101	11	0.1600	-0.9550	-1.000	4.hbx
12101	12	-0.07333	0.8956	1.000	4.hbx
12101	14	-0.5733	0.7517	1.000	4.hbx
12101	15	-0.1933	0.6967	1.000	4.hbx
12101	2	0.1600	0.9322	1.000	5.hbx
12101	4	-1.000	0.8322	1.000	5.hbx
12101	5	0.7867	0.8983	1.000	5.hbx
12101	8	0.1133	0.9856	0.9333	5.hbx
12101	11	1.000	0.9928	-0.9811	5.hbx
12101	14	0.7333	-0.8556	-1.000	5.hbx
12101	15	-0.08000	0.8850	0.5922	5.hbx
12101	4	0.3600	0.8594	1.000	6.hbx
12101	5	0.7333	0.8572	0.8367	6.hbx
12101	6	0.08667	-0.9078	-1.000	6.hbx
12101	8	0.6200	0.9089	0.8444	6.hbx
12101	9	0.1533	0.8011	1.000	6.hbx
12101	10	1.000	0.7844	0.8211	6.hbx
12101	11	0.4933	0.6533	1.000	6.hbx
12101	12	0.9200	0.9944	1.000	6.hbx
12101	14	-0.03333	0.8628	1.000	6.hbx
12101	15	0.3867	0.8556	1.000	6.hbx
12103	0	-0.04000	0.1839	-0.4822	1.hbx
12103	2	0.08000	0.6011	0.2600	1.hbx
12103	4	-0.1400	0.7672	0.9667	1.hbx
12103	5	0.04000	0.5333	0.1989	1.hbx
12103	6	0.4467	0.7344	0.7778	1.hbx
12103	8	0.02000	0.6061	0.07667	1.hbx
12103	9	-0.1400	0.2344	-0.06222	1.hbx
12103	10	0.0000	0.5339	1.000	1.hbx
12103	12	0.04667	0.5067	0.06667	1.hbx
12103	14	0.06000	0.5022	-0.04556	1.hbx
12103	15	-0.1067	0.6044	0.4422	1.hbx
12103	0	-0.01333	0.6900	-0.4689	2.hbx
12103	2	0.08667	0.6044	0.1311	2.hbx
12103	4	0.1000	0.8128	0.9011	2.hbx
12103	5	-0.02000	0.5917	1.000	2.hbx
12103	6	0.04000	-0.001111	0.1789	2.hbx
12103	8	-0.01333	0.6472	0.9667	2.hbx
12103	9	0.1000	0.5944	0.006667	2.hbx
12103	10	0.07333	0.6811	1.000	2.hbx
12103	12	-0.1333	0.6706	-0.2222	2.hbx
12103	14	-0.1667	0.6439	0.9311	2.hbx
12103	15	-0.5733	0.4756	0.7978	2.hbx
12103	0	0.4467	0.6494	-0.09667	3.hbx
12103	2	0.3400	0.6511	1.000	3.hbx
12103	4	-0.02667	0.7161	0.4156	3.hbx
12103	5	-0.1600	0.5467	0.1811	3.hbx
12103	6	0.1800	0.7628	0.6789	3.hbx
12103	8	-0.04667	0.5567	0.2078	3.hbx
12103	9	0.01333	0.5717	0.2633	3.hbx
12103	10	-0.2067	0.5156	0.2500	3.hbx
12103	12	-0.2733	0.7111	1.000	3.hbx
12103	14	-0.02000	0.5361	0.8033	3.hbx
12103	15	-0.3133	0.4961	0.9278	3.hbx
12103	2	-0.04000	0.6961	0.1467	4.hbx
12103	4	-0.3667	0.7900	0.5489	4.hbx
12103	5	-0.1067	0.6167	-0.1756	4.hbx
12103	6	0.05333	0.5561	0.5744	4.hbx
12103	8	0.2267	0.5644	0.09889	4.hbx
12103	9	0.02667	0.6072	-0.3422	4.hbx
12103	10	-0.1733	0.4728	-0.05667	4.hbx
12103	12	-0.6667	0.6767	-0.6700	4.hbx
12103	14	0.2133	0.5961	-0.1111	4.hbx
12103	0	1.000	0.9606	0.05667	5.hbx
12103	2	-1.000	0.9717	0.3233	5.hbx
12103	4	0.02667	0.7983	-0.03778	5.hbx
12103	5	-0.4200	0.8894	1.000	5.hbx
12103	8	-0.1600	0.6567	-0.6667	5.hbx
12103	9	1.000	0.7900	0.2733	5.hbx
12103	12	-1.000	0.2828	0.9911	5.hbx
12103	14	-1.000	0.9361	0.6433	5.hbx
12103	15	-1.000	0.8933	-0.2356	5.hbx
12103	0	0.04000	0.9372	0.6811	6.hbx
12103	2	0.6667	0.8167	1.000	6.hbx
12103	5	1.000	0.8061	0.9556	6.hbx
12103	6	1.000	0.9744	0.4178	6.hbx
12103	8	1.000	0.9172	1.000	6.hbx
12103	9	-1.000	0.9611	1.000	6.hbx
12103	10	1.000	0.8406	0.4189	6.hbx
12103	12	1.000	0.9478	-0.2944	6.hbx
12103	14	1.000	0.9561	0.7300	6.hbx
12103	15	-1.000	0.5839	0.3589	6.hbx
12105	0	-0.1733	0.8044	-0.6600	1.hbx
12105	2	-0.4133	0.9633	1.000	1.hbx
12105	4	-0.08667	0.6417	-0.01111	1.hbx
12105	5	1.000	0.9294	-0.03556	1.hbx
12105	6	-1.000	0.7283	0.6644	1.hbx
12105	8	-1.000	0.9700	-0.2544	1.hbx
12105	9	-0.7933	0.9017	-0.1978	1.hbx
12105	10	1.000	0.9967	0.1689	1.hbx
12105	11	-1.000	0.9583	1.000	1.hbx
12105	12	-1.000	0.7672	0.05889	1.hbx
12105	13	1.000	0.6106	0.2378	1.hbx
12105	14	-1.000	0.8489	-1.000	1.hbx
12105	15	0.2333	0.8556	0.08222	1.hbx
12105	0	-0.09333	0.8622	0.4811	2.hbx
12105	2	0.5867	0.9567	0.5833	2.hbx
12105	4	-0.1000	0.8072	0.06556	2.hbx
12105	8	-1.000	0.9056	1.000	2.hbx
12105	9	-0.8400	0.8028	0.2289	2.hbx
12105	12	-0.9333	0.5456	-0.1133	2.hbx
12105	13	-1.000	0.8356	0.1111	2.hbx
12105	14	-0.2067	0.8717	-0.2356	2.hbx
12105	15	0.3400	0.7033	0.6289	2.hbx
12105	0	0.6867	0.6983	-0.08778	3.hbx
12105	2	-0.7933	0.9350	0.6189	3.hbx
12105	4	-0.3467	0.7494	1.000	3.hbx
12105	5	-0.3600	0.8272	-0.004444	3.hbx
12105	6	-0.5933	0.8628	0.2244	3.hbx
12105	8	-0.5800	0.8011	-0.2911	3.hbx
12105	9	-1.000	0.9800	0.4367	3.hbx
12105	10	-1.000	0.9561	1.000	3.hbx
12105	12	-0.9867	0.6250	0.1344	3.hbx
12105	14	0.8267	0.7967	0.04222	3.hbx
12105	15	0.2800	0.9328	0.3389	3.hbx
12105	0	0.01333	0.8339	0.6278	4.hbx
12105	2	-1.000	0.8889	0.2567	4.hbx
12105	4	-0.8067	0.8167	-0.2478	4.hbx
12105	5	-0.4733	0.7461	0.6511	4.hbx
12105	8	0.08667	0.8450	0.09222	4.hbx
12105	9	-1.000	0.9500	1.000	4.hbx
12105	12	-0.4400	0.8572	1.000	4.hbx
12105	14	0.01333	0.8839	0.7889	4.hbx
12105	15	-0.5467	0.7644	-0.1011	4.hbx
12105	0	-1.000	0.9267	0.4667	5.hbx
12105	2	1.000	0.7778	0.1344	5.hbx
12105	4	-0.2267	0.9594	0.1078	5.hbx
12105	5	-0.1667	0.7894	1.000	5.hbx
12105	6	-1.000	0.8944	0.7344	5.hbx
12105	7	1.000	0.9967	0.9833	5.hbx
12105	8	-0.8667	0.8989	0.006667	5.hbx
12105	9	1.000	0.9900	0.1500	5.hbx
12105	10	-1.000	0.6928	1.000	5.hbx
12105	12	1.000	0.8478	-0.04889	5.hbx
12105	13	0.5867	0.9378	0.3756	5.hbx
12105	0	-1.000	0.8406	0.06111	6.hbx
12105	2	-1.000	0.9650	0.6289	6.hbx
12105	5	-1.000	0.8717	0.2311	6.hbx
12105	8	-0.6200	0.7878	0.1978	6.hbx
12105	9	-0.7733	0.8211	0.04444	6.hbx
12105	10	-0.4267	0.8867	-0.6533	6.hbx
12105	13	-1.000	0.8344	0.2433	6.hbx
12105	14	-1.000	0.7461	0.1856	6.hbx
12105	15	-1.000	0.8217	-0.3156	6.hbx
12104	0	1.000	0.9972	0.9989	1.hbx
12104	2	-0.2333	0.8217	1.000	1.hbx
12104	5	-0.7467	0.1011	0.2767	1.hbx
12104	6	-0.1800	-0.6644	1.000	1.hbx
12104	10	0.3533	0.4883	1.000	1.hbx
12104	11	-0.2067	-0.8489	-1.000	1.hbx
12104	12	0.3800	0.7628	0.04778	1.hbx
12104	14	-0.1933	0.5917	-0.03222	1.hbx
12104	15	-0.02000	0.5272	0.8089	1.hbx
12104	2	-0.1667	0.8128	0.08444	2.hbx
12104	4	-0.5600	0.5233	1.000	2.hbx
12104	5	-0.1800	0.8028	-0.4589	2.hbx
12104	6	0.1467	0.8278	-0.6089	2.hbx
12104	8	-0.2733	0.5961	0.05000	2.hbx
12104	9	0.5200	0.5550	-0.8089	2.hbx
12104	10	-0.3933	0.7261	1.000	2.hbx
12104	12	-0.4000	0.6911	0.1156	2.hbx
12104	14	-0.1933	0.8167	1.000	2.hbx
12104	15	-0.1667	-0.9667	-1.000	2.hbx
12104	2	0.2733	0.8106	1.000	3.hbx
12104	4	-0.3267	-0.6878	-0.1733	3.hbx
12104	5	0.4667	0.5856	-0.4033	3.hbx
12104	6	0.5800	0.8883	0.8733	3.hbx
12104	9	0.09333	0.7300	0.1511	3.hbx
12104	10	0.2067	0.2089	-0.9967	3.hbx
12104	11	1.000	0.9422	0.5900	3.hbx
12104	12	0.1133	0.7217	0.3589	3.hbx
12104	14	-0.2000	0.5200	-0.05889	3.hbx
12104	2	1.000	0.9556	1.000	4.hbx
12104	4	0.06667	0.7033	0.01667	4.hbx
12104	5	0.02667	0.7244	0.03000	4.hbx
12104	6	0.1267	0.7033	-0.1822	4.hbx
12104	8	-0.1333	0.5294	1.000	4.hbx
12104	9	0.1267	0.6061	0.1144	4.hbx
12104	10	0.09333	0.5756	0.2889	4.hbx
12104	11	0.006667	-0.7744	-1.000	4.hbx
12104	12	0.05333	0.7256	0.2589	4.hbx
12104	14	-0.2400	0.6806	0.1467	4.hbx
12104	15	-0.4067	0.5650	0.1233	4.hbx
12104	0	1.000	0.9956	0.9944	5.hbx
12104	2	0.2733	0.8711	0.06889	5.hbx
12104	5	0.4067	-0.5844	-1.000	5.hbx
12104	6	0.1533	0.6422	0.6000	5.hbx
12104	8	-0.04667	0.3678	0.2078	5.hbx
12104	10	0.1800	-0.5233	-0.8056	5.hbx
12104	11	-0.1467	-0.8700	-1.000	5.hbx
12104	12	-0.1267	0.6144	1.000	5.hbx
12104	14	-0.4733	0.6417	0.7422	5.hbx
12104	15	-0.2133	0.6367	-0.7678	5.hbx
12104	0	1.000	0.9994	0.9989	6.hbx
12104	2	0.08667	0.5311	1.000	6.hbx
12104	4	-0.5333	0.7200	0.08222	6.hbx
12104	5	0.2533	0.8372	-0.04222	6.hbx
12104	6	-0.08000	0.6139	0.8544	6.hbx
12104	9	-0.2333	-0.5300	-1.000	6.hbx
12104	11	-0.05333	-0.9550	-1.000	6.hbx
12104	12	-0.1000	-0.3589	-0.7256	6.hbx
12104	14	-0.1000	0.5678	0.1800	6.hbx
12104	15	-0.1067	-0.08444	1.000	6.hbx
12106	0	0.1200	0.7283	1.000	1.hbx
12106	2	0.1933	0.7656	0.8167	1.hbx
12106	5	1.000	0.9800	0.1944	1.hbx
12106	6	-0.2333	0.6667	1.000	1.hbx
12106	8	0.4600	0.8856	0.04444	1.hbx
12106	9	0.3933	0.6211	-0.5367	1.hbx
12106	10	-0.2533	0.8033	0.1389	1.hbx
12106	11	0.4400	0.9811	0.6156	1.hbx
12106	12	1.000	0.9494	1.000	1.hbx
12106	13	-1.000	0.4228	0.4400	1.hbx
12106	14	-0.04000	0.7900	0.05667	1.hbx
12106	15	0.1067	0.4844	0.8022	1.hbx
12106	0	0.2200	0.8883	0.9578	2.hbx
12106	2	0.06667	0.8794	1.000	2.hbx
12106	4	-1.000	0.9100	1.000	2.hbx
12106	5	-0.4933	0.6972	-0.4333	2.hbx
12106	6	0.1933	0.7161	1.000	2.hbx
12106	8	0.5267	0.8522	0.9444	2.hbx
12106	9	-0.05333	0.9217	1.000	2.hbx
12106	10	0.9133	0.8506	1.000	2.hbx
12106	12	1.000	0.9028	0.002222	2.hbx
12106	13	-0.6067	0.5861	1.000	2.hbx
12106	14	0.1200	0.7567	1.000	2.hbx
12106	15	0.06667	0.9283	1.000	2.hbx
12106	0	1.000	0.9333	0.7667	3.hbx
12106	2	1.000	0.9317	0.4789	3.hbx
12106	4	0.4467	0.8144	1.000	3.hbx
12106	5	0.3400	0.8906	0.2700	3.hbx
12106	6	-0.2800	0.1178	-1.000	3.hbx
12106	8	0.1867	0.8472	0.1989	3.hbx
12106	9	-0.8267	0.1511	1.000	3.hbx
12106	10	-0.3133	0.9522	0.4367	3.hbx
12106	11	-0.1867	-0.1872	-1.000	3.hbx
12106	12	-0.1333	0.5428	0.08000	3.hbx
12106	13	-1.000	0.9556	0.05222	3.hbx
12106	14	1.000	0.9306	0.07889	3.hbx
12106	15	-0.1067	-0.2267	-0.5278	3.hbx
12106	0	-0.08667	0.4256	0.07778	4.hbx
12106	2	0.09333	0.8833	-0.2244	4.hbx
12106	4	-0.7200	0.7267	1.000	4.hbx
12106	5	-0.2467	0.8183	1.000	4.hbx
12106	6	-0.1867	0.8094	1.000	4.hbx
12106	8	-0.1333	0.6172	1.000	4.hbx
12106	9	-0.3533	0.7428	1.000	4.hbx
12106	10	0.0000	0.7433	-0.1200	4.hbx
12106	11	0.9267	-0.8089	-1.000	4.hbx
12106	12	0.02667	0.7900	0.7611	4.hbx
12106	13	0.006667	0.8178	0.2856	4.hbx
12106	14	0.07333	0.7378	0.8533	4.hbx
12106	15	0.07333	0.7972	0.7789	4.hbx
12106	0	-0.9133	0.9889	-0.1411	5.hbx
12106	2	-1.000	0.9350	0.4922	5.hbx
12106	4	-1.000	0.7322	-0.6644	5.hbx
12106	5	-0.7600	0.8628	1.000	5.hbx
12106	6	-1.000	0.9494	0.7011	5.hbx
12106	8	-1.000	0.9217	0.8767	5.hbx
12106	9	-1.000	0.8722	1.000	5.hbx
12106	10	1.000	0.9717	1.000	5.hbx
12106	12	1.000	0.5433	0.5456	5.hbx
12106	14	1.000	0.9417	-0.2556	5.hbx
12106	15	-1.000	0.9528	1.000	5.hbx
12106	0	0.2467	0.8406	1.000	6.hbx
12106	2	-0.7933	0.9167	1.000	6.hbx
12106	4	0.4067	0.9972	-0.01889	6.hbx
12106	5	1.000	0.8983	1.000	6.hbx
12106	6	-0.9800	0.8550	-0.7500	6.hbx
12106	8	1.000	0.9339	0.7700	6.hbx
12106	9	1.000	0.7450	0.3778	6.hbx
12106	10	-0.08667	0.9728	0.7822	6.hbx
12106	12	-0.7400	0.8039	-0.09333	6.hbx
12106	13	1.000	0.9533	-0.5422	6.hbx
12106	14	-0.7067	0.9061	0.9089	6.hbx
12106	15	-0.8533	0.7828	1.000	6.hbx
12108	0	0.8867	0.8272	0.01778	1.hbx
12108	4	1.000	0.9517	0.1189	1.hbx
12108	6	1.000	0.7906	-0.3344	1.hbx
12108	8	0.7667	0.9033	0.4144	1.hbx
12108	9	0.6400	0.6667	-0.4800	1.hbx
12108	11	0.6800	0.9794	0.07222	1.hbx
12108	14	1.000	0.8733	0.01889	1.hbx
12108	15	-0.4467	0.7039	1.000	1.hbx
12108	0	0.3067	0.8294	0.9244	2.hbx
12108	2	0.9267	0.9800	0.9989	2.hbx
12108	4	1.000	0.9533	0.2111	2.hbx
12108	6	0.02000	0.8372	-0.2244	2.hbx
12108	8	-0.3267	0.8794	0.01111	2.hbx
12108	9	-1.000	0.8772	-0.3756	2.hbx
12108	11	-0.3467	0.9050	0.5789	2.hbx
12108	14	0.4667	0.8383	-0.2700	2.hbx
12108	15	0.5333	0.6650	0.003333	2.hbx
12108	0	1.000	0.9333	0.8033	3.hbx
12108	2	1.000	0.9894	0.9867	3.hbx
12108	8	1.000	0.9150	-0.1978	3.hbx
12108	9	1.000	0.7428	1.000	3.hbx
12108	0	1.000	0.3600	-0.1244	4.hbx
12108	2	1.000	0.9983	0.9878	4.hbx
12108	4	-1.000	0.9094	-0.05667	4.hbx
12108	6	1.000	0.9889	-0.2300	4.hbx
12108	8	0.0000	0.8267	0.5389	4.hbx
12108	9	1.000	0.9539	-0.2333	4.hbx
12108	11	1.000	0.2000	-1.000	4.hbx
12108	14	-1.000	0.8950	-0.5311	4.hbx
12108	15	-0.9333	0.7583	0.7778	4.hbx
12108	0	0.5667	0.7533	-0.03889	5.hbx
12108	2	-1.000	0.8083	1.000	5.hbx
12108	4	0.4600	0.6578	0.2156	5.hbx
12108	6	1.000	0.9278	-0.3467	5.hbx
12108	8	0.6467	0.7672	1.000	5.hbx
12108	9	1.000	0.9828	-0.3978	5.hbx
12108	11	1.000	0.8767	0.8244	5.hbx
12108	14	-0.9667	0.7200	-0.7833	5.hbx
12108	15	0.4000	0.4994	0.6922	5.hbx
12108	0	-0.8467	0.7861	-0.2467	6.hbx
12108	2	1.000	0.8994	0.6156	6.hbx
12108	4	-0.8200	0.7917	-0.7222	6.hbx
12108	6	-0.4200	0.7122	0.08333	6.hbx
12108	8	-0.1400	0.7911	0.2011	6.hbx
12108	9	-0.07333	0.8283	-0.6567	6.hbx
12108	11	0.6067	0.7500	1.000	6.hbx
12108	14	0.9533	0.9844	1.000	6.hbx
12108	15	0.2067	0.6900	0.01111	6.hbx
12108	2	-0.06667	0.9528	1.000	7.hbx
12108	4	0.2667	0.8411	-0.3100	7.hbx
12108	5	0.7000	0.8650	0.3033	7.hbx
12108	6	0.04667	0.8917	0.2222	7.hbx
12108	8	0.02667	-0.9478	-1.000	7.hbx
12108	9	0.4600	0.8572	0.3744	7.hbx
12108	10	0.2333	0.7406	0.6044	7.hbx
12108	11	-0.6733	-0.1328	-1.000	7.hbx
12108	12	-0.06667	0.6261	0.4789	7.hbx
12108	13	0.6200	0.7394	0.3367	7.hbx
12108	14	0.7533	-0.8783	-1.000	7.hbx
12108	15	-0.6133	0.7894	0.2667	7.hbx
12109	2	0.8600	0.6700	0.5167	1.hbx
12109	4	-0.9133	0.9350	-0.2822	1.hbx
12109	5	-0.6600	0.7728	-0.9678	1.hbx
12109	6	-0.5467	0.8906	-0.1311	1.hbx
12109	8	1.000	0.8917	-0.2689	1.hbx
12109	9	-0.7867	0.7828	0.06000	1.hbx
12109	10	1.000	0.8922	-0.2344	1.hbx
12109	11	1.000	0.8056	0.1078	1.hbx
12109	12	1.000	0.8761	-0.08000	1.hbx
12109	14	1.000	0.8517	-0.3622	1.hbx
12109	2	0.8000	0.9767	1.000	2.hbx
12109	4	-0.6467	0.9094	0.1967	2.hbx
12109	5	-1.000	0.6772	0.3067	2.hbx
12109	6	-1.000	0.6900	0.8922	2.hbx
12109	8	1.000	0.9844	0.8811	2.hbx
12109	9	-0.9667	0.7744	0.06444	2.hbx
12109	10	1.000	0.7639	-0.3711	2.hbx
12109	11	0.9933	0.8050	1.000	2.hbx
12109	12	0.9333	0.8539	1.000	2.hbx
12109	14	0.03333	0.7683	0.2922	2.hbx
12109	15	1.000	0.4700	1.000	2.hbx
12109	0	1.000	0.9994	1.000	3.hbx
12109	2	1.000	0.9417	1.000	3.hbx
12109	4	-1.000	0.8272	-0.09111	3.hbx
12109	5	-1.000	0.8339	-0.4322	3.hbx
12109	6	1.000	0.8706	0.3156	3.hbx
12109	8	-0.3000	0.6989	-0.5644	3.hbx
12109	9	0.8800	0.8533	0.9856	3.hbx
12109	10	1.000	0.9328	0.8322	3.hbx
12109	11	0.8933	0.8617	0.1711	3.hbx
12109	12	1.000	0.9933	0.8756	3.hbx
12109	15	1.000	0.9661	-0.1878	3.hbx
12109	0	1.000	0.9994	1.000	4.hbx
12109	2	-1.000	0.8472	0.8022	4.hbx
12109	4	0.1467	0.7739	0.09889	4.hbx
12109	5	-1.000	0.7789	-0.2600	4.hbx
12109	6	0.6000	0.8522	-0.3733	4.hbx
12109	8	1.000	0.9056	0.4822	4.hbx
12109	9	1.000	0.8400	1.000	4.hbx
12109	10	-0.9667	0.8450	0.2600	4.hbx
12109	11	0.4400	0.8028	0.6722	4.hbx
12109	12	1.000	0.8689	-0.1122	4.hbx
12109	14	1.000	0.5717	-0.9300	4.hbx
12109	15	0.7667	0.7444	-0.1167	4.hbx
12109	2	1.000	0.6844	1.000	5.hbx
12109	4	1.000	0.8900	-1.000	5.hbx
12109	5	1.000	0.9194	0.3922	5.hbx
12109	6	1.000	0.8983	0.3033	5.hbx
12109	8	1.000	0.9739	-0.08111	5.hbx
12109	9	-1.000	0.8983	0.9078	5.hbx
12109	10	1.000	0.9322	-0.8567	5.hbx
12109	11	1.000	0.9089	1.000	5.hbx
12109	12	0.9667	0.9956	-0.3978	5.hbx
12109	14	1.000	0.9239	-0.3022	5.hbx
12109	15	1.000	0.9094	0.1289	5.hbx
12109	2	1.000	0.9261	0.5956	6.hbx
12109	4	-1.000	0.9050	0.7322	6.hbx
12109	5	-0.8667	0.8256	-0.08333	6.hbx
12109	6	1.000	0.9422	-0.02333	6.hbx
12109	8	1.000	0.8922	0.02778	6.hbx
12109	9	-0.05333	0.7633	-0.3511	6.hbx
12109	10	1.000	0.9450	0.9978	6.hbx
12109	11	1.000	0.5722	-0.2167	6.hbx
12109	12	0.9733	0.8178	0.7189	6.hbx
12109	14	1.000	0.8333	-0.1444	6.hbx
12109	15	0.6667	0.8994	0.2322	6.hbx
12111	0	-0.2067	0.8628	0.9900	1.hbx
12111	2	0.5600	0.8417	0.3144	1.hbx
12111	4	-0.006667	0.7200	0.2178	1.hbx
12111	5	0.2267	0.7561	-0.2600	1.hbx
12111	6	-0.1467	0.7283	0.02333	1.hbx
12111	9	0.6000	0.7028	0.08778	1.hbx
12111	10	-1.000	0.8222	0.9878	1.hbx
12111	11	0.2867	0.8850	0.6800	1.hbx
12111	12	0.09333	0.7522	-0.04222	1.hbx
12111	13	0.1600	0.7361	0.08667	1.hbx
12111	14	0.07333	0.7689	-0.03778	1.hbx
12111	15	0.1867	0.7883	0.1133	1.hbx
12111	0	0.1067	0.7117	0.4989	2.hbx
12111	2	0.9467	0.9583	1.000	2.hbx
12111	4	-0.8400	0.8361	-0.1300	2.hbx
12111	5	-0.1667	-0.9689	-1.000	2.hbx
12111	6	-0.02667	0.7628	-1.000	2.hbx
12111	8	0.2867	0.8711	0.1778	2.hbx
12111	9	0.1400	0.6078	0.1056	2.hbx
12111	10	-0.01333	0.7522	0.1233	2.hbx
12111	11	0.08000	0.6539	-0.03333	2.hbx
12111	12	0.06667	0.7800	0.1200	2.hbx
12111	13	-0.3733	0.5889	-0.05556	2.hbx
12111	14	-0.6067	0.7783	0.05889	2.hbx
12111	15	-0.1533	0.6133	0.5711	2.hbx
12111	0	0.2200	0.8544	0.7133	3.hbx
12111	2	0.2200	0.8067	0.8589	3.hbx
12111	4	0.1067	0.5089	1.000	3.hbx
12111	5	0.1533	0.3761	-0.8722	3.hbx
12111	6	0.4333	0.2128	1.000	3.hbx
12111	7	1.000	0.9889	0.9844	3.hbx
12111	8	0.0000	0.7400	0.6811	3.hbx
12111	9	-0.5333	0.8239	-0.1422	3.hbx
12111	10	1.000	0.6900	0.5078	3.hbx
12111	11	0.08000	0.5750	0.03889	3.hbx
12111	12	-0.02000	0.8289	0.5778	3.hbx
12111	13	0.02667	0.1811	0.09778	3.hbx
12111	15	-0.7200	0.7594	0.2356	3.hbx
12111	0	-0.1400	0.6033	0.09111	4.hbx
12111	2	1.000	0.9739	1.000	4.hbx
12111	4	-0.1200	0.4100	0.5000	4.hbx
12111	5	-0.2733	0.7828	0.4900	4.hbx
12111	6	-0.06000	0.6978	-0.1633	4.hbx
12111	7	0.9867	0.9778	0.9522	4.hbx
12111	8	0.3133	0.8039	0.3678	4.hbx
12111	9	0.1200	0.7217	-0.7356	4.hbx
12111	10	-0.1467	0.6567	-0.7533	4.hbx
12111	11	0.2400	0.8189	0.3278	4.hbx
12111	12	-0.4733	0.7350	0.3600	4.hbx
12111	13	-0.1400	0.7400	-0.2922	4.hbx
12111	14	-0.3133	0.6489	-0.2622	4.hbx
12111	15	-0.5200	0.6944	0.1311	4.hbx
12111	0	0.2267	0.5972	0.1222	5.hbx
12111	4	0.2800	0.8822	0.2067	5.hbx
12111	5	-0.5200	0.7478	0.3122	5.hbx
12111	6	0.08000	0.3872	-0.2522	5.hbx
12111	8	-0.3600	-0.9861	-1.000	5.hbx
12111	9	0.1067	0.5172	-0.3511	5.hbx
12111	10	0.03333	0.6644	0.7856	5.hbx
12111	11	0.2533	-0.2367	-1.000	5.hbx
12111	12	-0.7267	0.6800	-0.1522	5.hbx
12111	13	-0.3933	0.04389	1.000	5.hbx
12111	14	-0.01333	0.6000	-0.2856	5.hbx
12111	15	0.2467	0.7217	0.4600	5.hbx
12111	0	-0.1467	0.7278	0.09889	6.hbx
12111	4	0.07333	0.5050	0.3800	6.hbx
12111	5	-0.1000	0.7772	0.5167	6.hbx
12111	6	-0.04000	0.7250	-0.04556	6.hbx
12111	8	0.0000	0.7994	0.2700	6.hbx
12111	9	-0.2133	0.4722	-0.5089	6.hbx
12111	10	0.1800	0.4556	0.9956	6.hbx
12111	11	0.06000	0.7822	0.6656	6.hbx
12111	12	-0.5267	0.7078	0.2622	6.hbx
12111	13	-0.02667	0.5689	0.07444	6.hbx
12111	14	-0.1400	0.7528	-0.1556	6.hbx
12111	15	0.3733	0.6061	-0.03444	6.hbx
12110	2	0.2333	0.9200	1.000	1.hbx
